"","ensembl_gene_id","entrezgene_id"
"771","ENSMUSG00000004864",26415
"772","ENSMUSG00000004865",20815
"773","ENSMUSG00000004872",18505
"774","ENSMUSG00000004880",98386
"775","ENSMUSG00000004885",12904
"776","ENSMUSG00000004891",18008
"777","ENSMUSG00000004892",12032
"778","ENSMUSG00000004894",73940
"779","ENSMUSG00000004895",94315
"780","ENSMUSG00000004896",229503
"781","ENSMUSG00000004897",15191
"782","ENSMUSG00000004902",71803
"783","ENSMUSG00000004929",50492
"784","ENSMUSG00000004931",57267
"785","ENSMUSG00000004933",17179
"786","ENSMUSG00000004934",59004
"787","ENSMUSG00000004936",26395
"788","ENSMUSG00000004937",52551
"789","ENSMUSG00000004939",69564
"790","ENSMUSG00000004945",70544
"791","ENSMUSG00000004947",74198
"792","ENSMUSG00000004948",22788
"793","ENSMUSG00000004951",15507
"794","ENSMUSG00000004952",54153
"795","ENSMUSG00000004961",53420
"796","ENSMUSG00000004980",53379
"797","ENSMUSG00000004988",108017
"798","ENSMUSG00000004994",67736
"799","ENSMUSG00000004996",67873
"800","ENSMUSG00000005034",18749
"801","ENSMUSG00000005043",27029
"802","ENSMUSG00000005045",269610
"803","ENSMUSG00000005054",13014
"804","ENSMUSG00000005057",23921
"805","ENSMUSG00000005069",19305
"806","ENSMUSG00000005078",104771
"807","ENSMUSG00000005087",12505
"808","ENSMUSG00000005089",20511
"809","ENSMUSG00000005102",27103
"810","ENSMUSG00000005103",22388
"811","ENSMUSG00000005107",117591
"812","ENSMUSG00000005124",22402
"813","ENSMUSG00000005125",17988
"814","ENSMUSG00000005131",75311
"815","ENSMUSG00000005142",17159
"816","ENSMUSG00000005148",12224
"817","ENSMUSG00000005150",67836
"818","ENSMUSG00000005161",21672
"819","ENSMUSG00000005198",20020
"820","ENSMUSG00000005202",20415
"821","ENSMUSG00000005204",80886
"822","ENSMUSG00000005220",53419
"823","ENSMUSG00000005225",231999
"824","ENSMUSG00000005232",14378
"825","ENSMUSG00000005233",66442
"826","ENSMUSG00000005237",327954
"827","ENSMUSG00000005251",72388
"828","ENSMUSG00000005262",22230
"829","ENSMUSG00000005267",170740
"830","ENSMUSG00000005268",19116
"831","ENSMUSG00000005299",56384
"832","ENSMUSG00000005312",56085
"833","ENSMUSG00000005320",14186
"834","ENSMUSG00000005338",94332
"835","ENSMUSG00000005339",14125
"836","ENSMUSG00000005354",56551
"837","ENSMUSG00000005355",12365
"838","ENSMUSG00000005357",20513
"839","ENSMUSG00000005360",20512
"840","ENSMUSG00000005362",58799
"841","ENSMUSG00000005364",16192
"842","ENSMUSG00000005370",17688
"843","ENSMUSG00000005371",225055
"844","ENSMUSG00000005373",58805
"845","ENSMUSG00000005374",27368
"846","ENSMUSG00000005378",66138
"847","ENSMUSG00000005397",18073
"848","ENSMUSG00000005410",17218
"849","ENSMUSG00000005413",15368
"850","ENSMUSG00000005417",26936
"851","ENSMUSG00000005442",71722
"852","ENSMUSG00000005447",18476
"853","ENSMUSG00000005465",50931
"854","ENSMUSG00000005469",18747
"855","ENSMUSG00000005470",66929
"856","ENSMUSG00000005474",59310
"857","ENSMUSG00000005481",68278
"858","ENSMUSG00000005483",81489
"859","ENSMUSG00000005493",55993
"860","ENSMUSG00000005501",227334
"861","ENSMUSG00000005503",14028
"862","ENSMUSG00000005505",67136
"863","ENSMUSG00000005506",13046
"864","ENSMUSG00000005510",68349
"865","ENSMUSG00000005514",18984
"866","ENSMUSG00000005533",16001
"867","ENSMUSG00000005534",16337
"868","ENSMUSG00000005540",14128
"869","ENSMUSG00000005547",13087
"870","ENSMUSG00000005553",11944
"871","ENSMUSG00000005566",21849
"872","ENSMUSG00000005575",22192
"873","ENSMUSG00000005580",11515
"874","ENSMUSG00000005583",17260
"875","ENSMUSG00000005609",22083
"876","ENSMUSG00000005610",13690
"877","ENSMUSG00000005611",17540
"878","ENSMUSG00000005615",13026
"879","ENSMUSG00000005621",233410
"880","ENSMUSG00000005625",19185
"881","ENSMUSG00000005628",50874
"882","ENSMUSG00000005640",23920
"883","ENSMUSG00000005649",29865
"884","ENSMUSG00000005656",72183
"885","ENSMUSG00000005667",17768
"886","ENSMUSG00000005672",16590
"887","ENSMUSG00000005674",641376
"888","ENSMUSG00000005677",12355
"889","ENSMUSG00000005681",11807
"890","ENSMUSG00000005682",103135
"891","ENSMUSG00000005683",12974
"892","ENSMUSG00000005686",11717
"893","ENSMUSG00000005687",68183
"894","ENSMUSG00000005696",20400
"895","ENSMUSG00000005698",13018
"896","ENSMUSG00000005699",56513
"897","ENSMUSG00000005705",11604
"898","ENSMUSG00000005716",19293
"899","ENSMUSG00000005718",83383
"900","ENSMUSG00000005732",19385
"901","ENSMUSG00000005763",12503
"902","ENSMUSG00000005774",53970
"903","ENSMUSG00000005779",19172
"904","ENSMUSG00000005800",17394
"905","ENSMUSG00000005802",22785
"906","ENSMUSG00000005803",59010
"907","ENSMUSG00000005804",18457
"908","ENSMUSG00000005813",75624
"909","ENSMUSG00000005823",78308
"910","ENSMUSG00000005824",50930
"911","ENSMUSG00000005836",14465
"912","ENSMUSG00000005846",66409
"913","ENSMUSG00000005864",12789
"914","ENSMUSG00000005871",11789
"915","ENSMUSG00000005873",13476
"916","ENSMUSG00000005881",66366
"917","ENSMUSG00000005882",56046
"918","ENSMUSG00000005883",26972
"919","ENSMUSG00000005886",17978
"920","ENSMUSG00000005891",19110
"921","ENSMUSG00000005892",22044
"922","ENSMUSG00000005893",22026
"923","ENSMUSG00000005897",22025
"924","ENSMUSG00000005899",77626
"925","ENSMUSG00000005907",71382
"926","ENSMUSG00000005917",18423
"927","ENSMUSG00000005936",66989
"928","ENSMUSG00000005947",16407
"929","ENSMUSG00000005949",83429
"930","ENSMUSG00000005950",94045
"931","ENSMUSG00000005951",74637
"932","ENSMUSG00000005952",193034
"933","ENSMUSG00000005958",13845
"934","ENSMUSG00000005968",22156
"935","ENSMUSG00000005973",19672
"936","ENSMUSG00000005980",13419
"937","ENSMUSG00000005981",68015
"938","ENSMUSG00000005982",74763
"939","ENSMUSG00000005983",73261
"940","ENSMUSG00000005983",105246059
"941","ENSMUSG00000005986",68423
"942","ENSMUSG00000005994",22178
"943","ENSMUSG00000006005",108989
"944","ENSMUSG00000006007",20028
"945","ENSMUSG00000006010",226499
"946","ENSMUSG00000006014",96875
"947","ENSMUSG00000006019",71723
"948","ENSMUSG00000006021",70394
"949","ENSMUSG00000006024",108124
"950","ENSMUSG00000006050",24068
"951","ENSMUSG00000006056",76815
"952","ENSMUSG00000006057",11951
"953","ENSMUSG00000006058",27681
"954","ENSMUSG00000006095",66411
"955","ENSMUSG00000006127",19062
"956","ENSMUSG00000006134",12929
"957","ENSMUSG00000006143",69665
"958","ENSMUSG00000006154",67425
"959","ENSMUSG00000006169",216705
"960","ENSMUSG00000006179",54373
"961","ENSMUSG00000006191",68916
"962","ENSMUSG00000006200",19202
"963","ENSMUSG00000006204",71395
"964","ENSMUSG00000006205",56213
"965","ENSMUSG00000006215",22642
"966","ENSMUSG00000006216",56365
"967","ENSMUSG00000006218",277743
"968","ENSMUSG00000006219",74202
"969","ENSMUSG00000006221",29818
"970","ENSMUSG00000006235",13857
"971","ENSMUSG00000006241",67119
"972","ENSMUSG00000006262",68473
"973","ENSMUSG00000006269",110935
"974","ENSMUSG00000006270",22326
"975","ENSMUSG00000006273",11966
"976","ENSMUSG00000006276",13859
"977","ENSMUSG00000006281",21745
"978","ENSMUSG00000006288",219022
"979","ENSMUSG00000006289",66246
"980","ENSMUSG00000006299",227290
"981","ENSMUSG00000006301",69660
"982","ENSMUSG00000006304",76709
"983","ENSMUSG00000006307",75410
"984","ENSMUSG00000006310",58206
"985","ENSMUSG00000006311",14008
"986","ENSMUSG00000006313",109637
"987","ENSMUSG00000006315",69804
"988","ENSMUSG00000006333",76846
"989","ENSMUSG00000006335",69714
"990","ENSMUSG00000006342",71733
"991","ENSMUSG00000006344",23887
"992","ENSMUSG00000006345",14598
"993","ENSMUSG00000006356",68337
"994","ENSMUSG00000006360",12925
"995","ENSMUSG00000006362",12398
"996","ENSMUSG00000006369",14114
"997","ENSMUSG00000006373",53328
"998","ENSMUSG00000006378",26912
"999","ENSMUSG00000006386",21687
"1000","ENSMUSG00000006389",17480
"1001","ENSMUSG00000006390",54325
"1002","ENSMUSG00000006392",80509
"1003","ENSMUSG00000006395",NA
"1004","ENSMUSG00000006398",107995
"1005","ENSMUSG00000006403",240913
"1006","ENSMUSG00000006411",71740
"1007","ENSMUSG00000006412",18637
"1008","ENSMUSG00000006418",81018
"1009","ENSMUSG00000006423",77644
"1010","ENSMUSG00000006435",18011
"1011","ENSMUSG00000006442",20810
"1012","ENSMUSG00000006445",13836
"1013","ENSMUSG00000006456",56275
"1014","ENSMUSG00000006457",11474
"1015","ENSMUSG00000006462",NA
"1016","ENSMUSG00000006463",70605
"1017","ENSMUSG00000006464",52028
"1018","ENSMUSG00000006469",142681
"1019","ENSMUSG00000006471",78797
"1020","ENSMUSG00000006476",56876
"1021","ENSMUSG00000006488",19113
"1022","ENSMUSG00000006490",67310
"1023","ENSMUSG00000006494",228026
"1024","ENSMUSG00000006498",19205
"1025","ENSMUSG00000006517",192156
"1026","ENSMUSG00000006519",13057
"1027","ENSMUSG00000006522",16426
"1028","ENSMUSG00000006526",69179
"1029","ENSMUSG00000006527",54650
"1030","ENSMUSG00000006529",16424
"1031","ENSMUSG00000006538",16147
"1032","ENSMUSG00000006542",241113
"1033","ENSMUSG00000006546",12958
"1034","ENSMUSG00000006567",11979
"1035","ENSMUSG00000006570",13215
"1036","ENSMUSG00000006574",20533
"1037","ENSMUSG00000006575",51799
"1038","ENSMUSG00000006576",20536
"1039","ENSMUSG00000006585",67177
"1040","ENSMUSG00000006586",12395
"1041","ENSMUSG00000006587",30927
"1042","ENSMUSG00000006589",11821
"1043","ENSMUSG00000006599",14884
"1044","ENSMUSG00000006611",15216
"1045","ENSMUSG00000006638",57742
"1046","ENSMUSG00000006641",330064
"1047","ENSMUSG00000006642",69852
"1048","ENSMUSG00000006649",54631
"1049","ENSMUSG00000006651",11803
"1050","ENSMUSG00000006673",69232
"1051","ENSMUSG00000006675",74443
"1052","ENSMUSG00000006676",71472
"1053","ENSMUSG00000006678",18968
"1054","ENSMUSG00000006699",12540
"1055","ENSMUSG00000006705",18771
"1056","ENSMUSG00000006711",210108
"1057","ENSMUSG00000006715",57441
"1058","ENSMUSG00000006717",66834
"1059","ENSMUSG00000006720",193452
"1060","ENSMUSG00000006724",13115
"1061","ENSMUSG00000006728",12567
"1062","ENSMUSG00000006731",14421
"1063","ENSMUSG00000006732",17299
"1064","ENSMUSG00000006736",67125
"1065","ENSMUSG00000006740",16573
"1066","ENSMUSG00000006763",78935
"1067","ENSMUSG00000006764",216343
"1068","ENSMUSG00000006777",94179
"1069","ENSMUSG00000006782",12799
"1070","ENSMUSG00000006784",74407
"1071","ENSMUSG00000006800",72043
"1072","ENSMUSG00000006818",20656
"1073","ENSMUSG00000006850",71983
"1074","ENSMUSG00000006906",70527
"1075","ENSMUSG00000006920",14055
"1076","ENSMUSG00000006930",15114
"1077","ENSMUSG00000006931",66180
"1078","ENSMUSG00000006932",12387
"1079","ENSMUSG00000006941",68969
"1080","ENSMUSG00000006948",56640
"1081","ENSMUSG00000006958",12667
"1082","ENSMUSG00000006998",21762
"1083","ENSMUSG00000007021",20974
"1084","ENSMUSG00000007029",22321
"1085","ENSMUSG00000007030",27762
"1086","ENSMUSG00000007033",15482
"1087","ENSMUSG00000007034",70129
"1088","ENSMUSG00000007035",17687
"1089","ENSMUSG00000007036",193742
"1090","ENSMUSG00000007038",18010
"1091","ENSMUSG00000007039",51793
"1092","ENSMUSG00000007041",114584
"1093","ENSMUSG00000007050",27756
"1094","ENSMUSG00000007080",18973
"1095","ENSMUSG00000007097",98660
"1096","ENSMUSG00000007107",27222
"1097","ENSMUSG00000007122",12372
"1098","ENSMUSG00000007207",20907
"1099","ENSMUSG00000007209",26368
"1100","ENSMUSG00000007216",243372
"1101","ENSMUSG00000007279",56788
"1102","ENSMUSG00000007338",18120
"1103","ENSMUSG00000007379",329727
"1104","ENSMUSG00000007411",17169
"1105","ENSMUSG00000007415",67210
"1106","ENSMUSG00000007440",12943
"1107","ENSMUSG00000007457",NA
"1108","ENSMUSG00000007458",17113
"1109","ENSMUSG00000007476",241296
"1110","ENSMUSG00000007480",17203
"1111","ENSMUSG00000007564",51792
"1112","ENSMUSG00000007570",72775
"1113","ENSMUSG00000007589",28113
"1114","ENSMUSG00000007591",71099
"1115","ENSMUSG00000007594",330790
"1116","ENSMUSG00000007603",224907
"1117","ENSMUSG00000007610",70359
"1118","ENSMUSG00000007613",21812
"1119","ENSMUSG00000007617",26556
"1120","ENSMUSG00000007646",114714
"1121","ENSMUSG00000007653",14401
"1122","ENSMUSG00000007655",12389
"1123","ENSMUSG00000007656",59046
"1124","ENSMUSG00000007659",12048
"1125","ENSMUSG00000007670",16549
"1126","ENSMUSG00000007682",13371
"1127","ENSMUSG00000007721",234388
"1128","ENSMUSG00000007739",12464
"1129","ENSMUSG00000007777",66050
"1130","ENSMUSG00000007783",78070
"1131","ENSMUSG00000007805",13345
"1132","ENSMUSG00000007812",72611
"1133","ENSMUSG00000007815",11848
"1134","ENSMUSG00000007817",328365
"1135","ENSMUSG00000007827",232339
"1136","ENSMUSG00000007833",69748
"1137","ENSMUSG00000007836",77134
"1138","ENSMUSG00000007837",65116
"1139","ENSMUSG00000007850",59013
"1140","ENSMUSG00000007867",76411
"1141","ENSMUSG00000007872",15903
"1142","ENSMUSG00000007877",21393
"1143","ENSMUSG00000007880",93760
"1144","ENSMUSG00000007888",12931
"1145","ENSMUSG00000007891",13033
"1146","ENSMUSG00000007892",56040
"1147","ENSMUSG00000007907",70977
"1148","ENSMUSG00000007908",208982
"1149","ENSMUSG00000007944",73032
"1150","ENSMUSG00000007946",11859
"1151","ENSMUSG00000007950",64296
"1152","ENSMUSG00000007987",67286
"1153","ENSMUSG00000007989",14365
"1154","ENSMUSG00000008028",69349
"1155","ENSMUSG00000008035",68041
"1156","ENSMUSG00000008036",232910
"1157","ENSMUSG00000008090",116701
"1158","ENSMUSG00000008129",74666
"1159","ENSMUSG00000008136",14200
"1160","ENSMUSG00000008140",69683
"1161","ENSMUSG00000008153",232370
"1162","ENSMUSG00000008167",68628
"1163","ENSMUSG00000008193",272382
"1164","ENSMUSG00000008200",55935
"1165","ENSMUSG00000008206",67260
"1166","ENSMUSG00000008226",74616
"1167","ENSMUSG00000008301",56698
"1168","ENSMUSG00000008305",21885
"1169","ENSMUSG00000008307",77036
"1170","ENSMUSG00000008318",320100
"1171","ENSMUSG00000008333",20639
"1172","ENSMUSG00000008348",22190
"1173","ENSMUSG00000008373",68988
"1174","ENSMUSG00000008384",55942
"1175","ENSMUSG00000008393",52502
"1176","ENSMUSG00000008398",13713
"1177","ENSMUSG00000008429",80517
"1178","ENSMUSG00000008435",108841
"1179","ENSMUSG00000008438",56622
"1180","ENSMUSG00000008450",68051
"1181","ENSMUSG00000008461",14343
"1182","ENSMUSG00000008475",67771
"1183","ENSMUSG00000008482",67504
"1184","ENSMUSG00000008489",15569
"1185","ENSMUSG00000008496",18987
"1186","ENSMUSG00000008540",56615
"1187","ENSMUSG00000008575",18028
"1188","ENSMUSG00000008590",57014
"1189","ENSMUSG00000008601",53868
"1190","ENSMUSG00000008604",94232
"1191","ENSMUSG00000008658",268859
"1192","ENSMUSG00000008668",20084
"1193","ENSMUSG00000008682",110954
"1194","ENSMUSG00000008683",267019
"1195","ENSMUSG00000008690",52683
"1196","ENSMUSG00000008730",15257
"1197","ENSMUSG00000008734",64297
"1198","ENSMUSG00000008763",17156
"1199","ENSMUSG00000008789",73250
"1200","ENSMUSG00000008813",219038
"1201","ENSMUSG00000008822",66204
"1202","ENSMUSG00000008843",57255
"1203","ENSMUSG00000008845",93671
"1204","ENSMUSG00000008855",15184
"1205","ENSMUSG00000008859",56044
"1206","ENSMUSG00000008874",403395
"1207","ENSMUSG00000008892",22335
"1208","ENSMUSG00000008932",242607
"1209","ENSMUSG00000008958",21427
"1210","ENSMUSG00000008976",14390
"1211","ENSMUSG00000008999",12162
"1212","ENSMUSG00000009013",56455
"1213","ENSMUSG00000009030",67466
"1214","ENSMUSG00000009035",223693
"1215","ENSMUSG00000009047",546672
"1216","ENSMUSG00000009070",71236
"1217","ENSMUSG00000009073",18016
"1218","ENSMUSG00000009075",192650
"1219","ENSMUSG00000009076",67178
"1220","ENSMUSG00000009079",14030
"1221","ENSMUSG00000009090",11764
"1222","ENSMUSG00000009092",70377
"1223","ENSMUSG00000009093",75886
"1224","ENSMUSG00000009097",21380
"1225","ENSMUSG00000009108",14686
"1226","ENSMUSG00000009112",94044
"1227","ENSMUSG00000009114",76964
"1228","ENSMUSG00000009115",76573
"1229","ENSMUSG00000009145",93838
"1230","ENSMUSG00000009185",20307
"1231","ENSMUSG00000009207",69605
"1232","ENSMUSG00000009210",75573
"1233","ENSMUSG00000009214",66139
"1234","ENSMUSG00000009216",109349
"1235","ENSMUSG00000009246",56843
"1236","ENSMUSG00000009248",17173
"1237","ENSMUSG00000009281",71660
"1238","ENSMUSG00000009291",108705
"1239","ENSMUSG00000009292",28240
"1240","ENSMUSG00000009293",22213
"1241","ENSMUSG00000009350",17523
"1242","ENSMUSG00000009356",76113
"1243","ENSMUSG00000009376",17295
"1244","ENSMUSG00000009378",240638
"1245","ENSMUSG00000009394",20965
"1246","ENSMUSG00000009406",13712
"1247","ENSMUSG00000009418",215690
"1248","ENSMUSG00000009470",238799
"1249","ENSMUSG00000009471",17927
"1250","ENSMUSG00000009487",18419
"1251","ENSMUSG00000009535",67897
"1252","ENSMUSG00000009545",16535
"1253","ENSMUSG00000009549",20813
"1254","ENSMUSG00000009551",70730
"1255","ENSMUSG00000009555",107951
"1256","ENSMUSG00000009563",30933
"1257","ENSMUSG00000009566",14287
"1258","ENSMUSG00000009569",239719
"1259","ENSMUSG00000009575",12419
"1260","ENSMUSG00000009580",69592
"1261","ENSMUSG00000009585",80287
"1262","ENSMUSG00000009588",20445
"1263","ENSMUSG00000009596",74469
"1264","ENSMUSG00000009614",192166
"1265","ENSMUSG00000009621",22325
"1266","ENSMUSG00000009628",104271
"1267","ENSMUSG00000009630",19053
"1268","ENSMUSG00000009633",14373
"1269","ENSMUSG00000009640",66233
"1270","ENSMUSG00000009646",69836
"1271","ENSMUSG00000009647",215999
"1272","ENSMUSG00000009654",18302
"1273","ENSMUSG00000009670",83558
"1274","ENSMUSG00000009681",110279
"1275","ENSMUSG00000009687",18301
"1276","ENSMUSG00000009731",16506
"1277","ENSMUSG00000009733",21422
"1278","ENSMUSG00000009734",218030
"1279","ENSMUSG00000009739",19009
"1280","ENSMUSG00000009741",22221
"1281","ENSMUSG00000009772",74137
"1282","ENSMUSG00000009828",56542
"1283","ENSMUSG00000009863",67680
"1284","ENSMUSG00000009876",84682
"1285","ENSMUSG00000009894",67826
"1286","ENSMUSG00000009900",22416
"1287","ENSMUSG00000009905",70750
"1288","ENSMUSG00000009907",20479
"1289","ENSMUSG00000009927",75617
"1290","ENSMUSG00000009941",83454
"1291","ENSMUSG00000009995",66826
"1292","ENSMUSG00000010021",286942
"1293","ENSMUSG00000010025",11671
"1294","ENSMUSG00000010044",114602
"1295","ENSMUSG00000010045",56395
"1296","ENSMUSG00000010047",15587
"1297","ENSMUSG00000010048",15983
"1298","ENSMUSG00000010051",15586
"1299","ENSMUSG00000010054",80385
"1300","ENSMUSG00000010057",56032
"1301","ENSMUSG00000010064",76257
"1302","ENSMUSG00000010066",56808
"1303","ENSMUSG00000010067",56289
"1304","ENSMUSG00000010080",71889
"1305","ENSMUSG00000010086",22671
"1306","ENSMUSG00000010095",17254
"1307","ENSMUSG00000010097",53319
"1308","ENSMUSG00000010110",56389
"1309","ENSMUSG00000010122",67473
"1310","ENSMUSG00000010136",100503311
"1311","ENSMUSG00000010142",57916
"1312","ENSMUSG00000010154",234857
"1313","ENSMUSG00000010175",19130
"1314","ENSMUSG00000010205",71766
"1315","ENSMUSG00000010277",72503
"1316","ENSMUSG00000010290",98404
"1317","ENSMUSG00000010307",67893
"1318","ENSMUSG00000010311",269120
"1319","ENSMUSG00000010342",83560
"1320","ENSMUSG00000010358",70110
"1321","ENSMUSG00000010362",66599
"1322","ENSMUSG00000010376",18002
"1323","ENSMUSG00000010392",53334
"1324","ENSMUSG00000010406",68836
"1325","ENSMUSG00000010435",78634
"1326","ENSMUSG00000010453",226976
"1327","ENSMUSG00000010461",14051
"1328","ENSMUSG00000010476",13593
"1329","ENSMUSG00000010492",100271841
"1330","ENSMUSG00000010505",17932
"1331","ENSMUSG00000010517",14084
"1332","ENSMUSG00000010529",212539
"1333","ENSMUSG00000010538",76927
"1334","ENSMUSG00000010554",67493
"1335","ENSMUSG00000010592",13164
"1336","ENSMUSG00000010601",75761
"1337","ENSMUSG00000010607",66268
"1338","ENSMUSG00000010608",67039
"1339","ENSMUSG00000010609",19165
"1340","ENSMUSG00000010651",235674
"1341","ENSMUSG00000010660",18799
"1342","ENSMUSG00000010663",76267
"1343","ENSMUSG00000010721",56873
"1344","ENSMUSG00000010751",79202
"1345","ENSMUSG00000010755",27267
"1346","ENSMUSG00000010760",22113
"1347","ENSMUSG00000010796",74068
"1348","ENSMUSG00000010797",22413
"1349","ENSMUSG00000010803",14394
