"","Mouse.gene.stable.ID","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"91","ENSMUSG00000026458",134.667443150065,2.05888150257647,0.330066389850082,3.20668697411766e-11,2.0336294958707e-09
"92","ENSMUSG00000026475",306.553741939914,3.41205768476914,0.61021680719126,1.47631148936663e-09,6.68468837939483e-08
"93","ENSMUSG00000026580",48.0728075444336,2.70327964837249,0.39444552761498,4.78119438395365e-13,4.54149717217144e-11
"94","ENSMUSG00000026628",180.960476895562,2.17093691562594,0.413775423018188,1.1261670313942e-08,4.1654828558843e-07
"95","ENSMUSG00000026712",947.017041683371,2.48629949063112,0.202603179030471,9.59252155982024e-36,1.4643669341177e-32
"96","ENSMUSG00000026786",113.426428687943,2.41567678055091,0.538586825262366,4.55941418819488e-07,1.11110376317105e-05
"97","ENSMUSG00000026822",3660.65050834511,5.67929537193646,0.352957645998162,2.86676157035987e-59,3.06342141408656e-55
"98","ENSMUSG00000026981",82.7645727141079,3.73187859468736,0.677172508878756,2.39566267529695e-09,1.035988802986e-07
"99","ENSMUSG00000026984",23.2280350342314,5.84441314825315,0.939460046875941,2.52891350924575e-10,1.34113993845162e-08
"100","ENSMUSG00000027004",1017.15443241267,2.21047315954623,0.260093486429571,1.58030420219305e-18,4.11881236698413e-16
"101","ENSMUSG00000027068",63.2888612862243,2.28088900870011,0.909067635855022,0.000562235652337144,0.00500462322438544
"102","ENSMUSG00000027322",113.469115558238,3.43215980217519,0.419977805129668,1.66298688376654e-17,3.38489101712937e-15
"103","ENSMUSG00000027656",20.6194705263944,2.80266077545331,0.721278147273568,5.86651716999962e-06,0.000103533612681447
"104","ENSMUSG00000027966",344.279852755513,3.08344936247112,0.450712531116209,5.44911447886084e-13,5.06341194096582e-11
"105","ENSMUSG00000027994",36.8248205577006,2.12753518987436,0.492127543821016,1.0717541025208e-06,2.31837334808447e-05
"106","ENSMUSG00000028004",68.4784578230705,4.43452775770141,0.476216966500723,1.13400668837486e-21,4.84719818878951e-19
"107","ENSMUSG00000028115",71.5382297928569,2.44781440780082,0.312466340073986,3.41012808575273e-16,5.8305005958966e-14
"108","ENSMUSG00000028159",389.563653907747,2.16779657145,0.314958357886184,4.38533584125567e-13,4.18408024996948e-11
"109","ENSMUSG00000028262",373.529129325755,3.12283130685624,0.410183206918431,1.87461970101275e-15,2.70705217905706e-13
"110","ENSMUSG00000028327",135.401532106511,2.5609424163125,0.439062378068977,3.75336528070097e-10,1.90539008976582e-08
"111","ENSMUSG00000028337",757.376868746359,2.12175005350479,0.309008583890898,5.16080266164618e-13,4.8375734423115e-11
"112","ENSMUSG00000028362",79.8403247179605,5.7145985521512,0.767966188220212,8.47741961556938e-15,1.07844888109493e-12
"113","ENSMUSG00000028480",293.967305763688,2.22696503607041,0.313556781912018,9.38220688321394e-14,1.00762073119622e-11
"114","ENSMUSG00000028546",35.8735534533743,7.04966153125461,1.03256952676425,9.13732634474833e-12,6.64227682448848e-10
"115","ENSMUSG00000028555",151.480383205157,2.84582900489554,0.367172182367254,6.02003955341686e-16,9.89694502581731e-14
"116","ENSMUSG00000028583",1317.25383609727,2.34083963091718,0.293269921259781,1.12543406678455e-16,2.05579289532645e-14
"117","ENSMUSG00000028965",10.1643497519164,2.4674927486836,0.896767223221267,0.000303945572146921,0.0030059809199093
"118","ENSMUSG00000029093",217.476672856293,2.02954817474244,0.343990354568177,2.73376980866023e-10,1.43201294977173e-08
"119","ENSMUSG00000029120",50.6229064723078,3.38043870010926,0.472892080873043,5.97011924855182e-14,6.71544150421313e-12
"120","ENSMUSG00000029168",125.773871303823,3.5348578152557,0.375055490882196,2.78447273982916e-22,1.26616492331125e-19
"121","ENSMUSG00000029322",1385.36430067647,2.10162476115969,0.219652389400217,9.41463625913632e-23,4.47132458067248e-20
"122","ENSMUSG00000029348",23.7668953918526,2.96944402480447,0.627596526828998,1.48119390298365e-07,4.16527317033772e-06
"123","ENSMUSG00000029371",15.9121961824982,5.44377213924205,1.44290952205456,1.54352629002757e-05,0.000241318535994655
"124","ENSMUSG00000029373",108.786109098903,2.20300827555632,0.405717374226634,4.40199670349851e-09,1.79198997232705e-07
"125","ENSMUSG00000029377",12.6779778008914,2.65388925669438,1.2082674623535,0.0011545824267714,0.00903542132001407
"126","ENSMUSG00000029380",269.779954584136,3.60429923592288,0.506443593420828,7.74059884403257e-14,8.39756743627736e-12
"127","ENSMUSG00000029659",85.2873090360917,2.6726813974605,0.445864854642116,1.28345193023383e-10,7.29519538642484e-09
