"","Mouse.gene.stable.ID","DownLFC"
"1645","ENSMUSG00000109179","-2.12107112666"
"1646","ENSMUSG00000109195","-2.19048222077175"
"1647","ENSMUSG00000109205","-2.43405471131082"
"1648","ENSMUSG00000109206","-2.34745225034555"
"1649","ENSMUSG00000109215","-3.97005912399609"
"1650","ENSMUSG00000109216","-2.67216247006204"
"1651","ENSMUSG00000109225","-4.02454874675955"
"1652","ENSMUSG00000109237","-2.82678583387278"
"1653","ENSMUSG00000109303","-2.29001526486088"
"1654","ENSMUSG00000109304","-2.72791232524123"
"1655","ENSMUSG00000109311","-2.82034238002116"
"1656","ENSMUSG00000109317","-2.02772898892335"
"1657","ENSMUSG00000109381","-2.62090593605273"
"1658","ENSMUSG00000109390","-2.04633082336764"
"1659","ENSMUSG00000109397","-2.59071635690158"
"1660","ENSMUSG00000109399","-2.78994423135888"
"1661","ENSMUSG00000109428","-2.2312247880068"
"1662","ENSMUSG00000109473","-4.02261394996035"
"1663","ENSMUSG00000109478","-3.17613185161594"
"1664","ENSMUSG00000109491","-2.60928938583557"
"1665","ENSMUSG00000109498","-2.23056804553088"
"1666","ENSMUSG00000109508","-3.67129697647778"
"1667","ENSMUSG00000109532","-3.3489605491449"
"1668","ENSMUSG00000109551","-4.13102622548259"
"1669","ENSMUSG00000109555","-2.38069031526239"
"1670","ENSMUSG00000109628","-4.71732508771926"
"1671","ENSMUSG00000109633","-2.25888577166751"
"1672","ENSMUSG00000109644","-2.34604342290289"
"1673","ENSMUSG00000109667","-2.34571509080913"
"1674","ENSMUSG00000109696","-2.03955144907541"
"1675","ENSMUSG00000109727","-2.3808728205395"
"1676","ENSMUSG00000109764","-2.27645351262951"
"1677","ENSMUSG00000109778","-4.22000982670614"
"1678","ENSMUSG00000109787","-2.03167653845197"
"1679","ENSMUSG00000109792","-4.97118230854289"
"1680","ENSMUSG00000109849","-3.71032904627458"
"1681","ENSMUSG00000109857","-2.64861286372201"
"1682","ENSMUSG00000109877","-3.57066678904385"
"1683","ENSMUSG00000109881","-2.07173123181938"
"1684","ENSMUSG00000109902","-2.26621681314375"
"1685","ENSMUSG00000109927","-4.13916394065449"
"1686","ENSMUSG00000109980","-2.55937432996034"
"1687","ENSMUSG00000109992","-3.91678216778637"
"1688","ENSMUSG00000110001","-2.69352053455189"
"1689","ENSMUSG00000110008","-2.71758574514178"
"1690","ENSMUSG00000110016","-3.04646493007374"
"1691","ENSMUSG00000110017","-3.53166688469321"
"1692","ENSMUSG00000110027","-4.54055113296054"
"1693","ENSMUSG00000110038","-2.33209007769411"
"1694","ENSMUSG00000110060","-2.05787478267131"
"1695","ENSMUSG00000110077","-2.02399056567777"
"1696","ENSMUSG00000110087","-2.60889482576148"
"1697","ENSMUSG00000110099","-2.60681848211548"
"1698","ENSMUSG00000110101","-2.93444393990824"
"1699","ENSMUSG00000110125","-2.62624573141915"
"1700","ENSMUSG00000110156","-2.1275757201695"
"1701","ENSMUSG00000110159","-2.16796807005132"
"1702","ENSMUSG00000110179","-2.02415108920988"
"1703","ENSMUSG00000110208","-2.22730404825695"
"1704","ENSMUSG00000110244","-2.10716994359955"
"1705","ENSMUSG00000110249","-3.77782568934196"
"1706","ENSMUSG00000110264","-2.08545378081366"
"1707","ENSMUSG00000110276","-2.50907352488016"
"1708","ENSMUSG00000110285","-3.13938600927721"
"1709","ENSMUSG00000110290","-3.2599697533528"
"1710","ENSMUSG00000110298","-2.35267983978727"
"1711","ENSMUSG00000110304","-2.96435710995963"
"1712","ENSMUSG00000110317","-2.40007608425008"
"1713","ENSMUSG00000110318","-2.04807375866808"
"1714","ENSMUSG00000110320","-2.07361541704075"
"1715","ENSMUSG00000110325","-2.71033318823933"
"1716","ENSMUSG00000110326","-2.8674794441678"
"1717","ENSMUSG00000110342","-2.51439976877023"
"1718","ENSMUSG00000110353","-3.70179987353698"
"1719","ENSMUSG00000110366","-2.22895406748078"
"1720","ENSMUSG00000110390","-2.47393640269459"
"1721","ENSMUSG00000110397","-2.29135911305109"
"1722","ENSMUSG00000110424","-2.47207907298053"
"1723","ENSMUSG00000110456","-2.02281194220886"
"1724","ENSMUSG00000110476","-3.96830868884929"
"1725","ENSMUSG00000110479","-3.80870445989936"
"1726","ENSMUSG00000110496","-5.8645048692875"
"1727","ENSMUSG00000110499","-2.49808175551692"
"1728","ENSMUSG00000110501","-3.45912831731369"
"1729","ENSMUSG00000110525","-2.03042042401636"
"1730","ENSMUSG00000110529","-2.68017740182171"
"1731","ENSMUSG00000110540","-2.02751427157652"
"1732","ENSMUSG00000110557","-3.37980101317048"
"1733","ENSMUSG00000110558","-2.09088537036711"
"1734","ENSMUSG00000110580","-2.84982590380831"
"1735","ENSMUSG00000110597","-2.04065439063712"
"1736","ENSMUSG00000110616","-2.05369746195264"
"1737","ENSMUSG00000110652","-3.30377333119547"
"1738","ENSMUSG00000110659","-3.64678485941899"
"1739","ENSMUSG00000110697","-2.04091794704727"
"1740","ENSMUSG00000110698","-2.1245296523783"
"1741","ENSMUSG00000110701","-3.11185980622878"
"1742","ENSMUSG00000110710","-2.73211775473235"
"1743","ENSMUSG00000110712","-2.32323948309148"
"1744","ENSMUSG00000110715","-2.25405722558976"
"1745","ENSMUSG00000110735","-2.4833678277393"
"1746","ENSMUSG00000110750","-2.33911555946558"
"1747","ENSMUSG00000110754","-3.23377931322481"
"1748","ENSMUSG00000110755","-2.60745243319232"
"1749","ENSMUSG00000110781","-2.47902072179459"
"1750","ENSMUSG00000110894","-2.57948098015583"
"1751","ENSMUSG00000110903","-2.21061241608991"
"1752","ENSMUSG00000110910","-2.08603398148993"
"1753","ENSMUSG00000110928","-3.09901226844559"
"1754","ENSMUSG00000110930","-2.92165502297618"
"1755","ENSMUSG00000110988","-3.09092195243783"
"1756","ENSMUSG00000111003","-2.33288545532178"
"1757","ENSMUSG00000111013","-2.98002501154313"
"1758","ENSMUSG00000111014","-3.09114776801079"
"1759","ENSMUSG00000111030","-2.65448201298713"
"1760","ENSMUSG00000111056","-2.44254090615074"
"1761","ENSMUSG00000111176","-2.03597691291035"
"1762","ENSMUSG00000111253","-2.51938829357131"
"1763","ENSMUSG00000111325","-2.37708627533889"
"1764","ENSMUSG00000111326","-3.70358189515953"
"1765","ENSMUSG00000111340","-3.29109615505455"
"1766","ENSMUSG00000111371","-3.26445042528714"
"1767","ENSMUSG00000111389","-2.01811837584234"
"1768","ENSMUSG00000111390","-2.50048913937781"
"1769","ENSMUSG00000111436","-2.17895025912521"
"1770","ENSMUSG00000111442","-2.47165026400671"
"1771","ENSMUSG00000111481","-2.17244223059154"
"1772","ENSMUSG00000111605","-3.47931059065363"
"1773","ENSMUSG00000111633","-3.64926722699059"
"1774","ENSMUSG00000111656","-2.11686517914173"
"1775","ENSMUSG00000111765","-2.80977781214053"
"1776","ENSMUSG00000111777","-2.20876695943171"
"1777","ENSMUSG00000111785","-2.63119826408034"
"1778","ENSMUSG00000111820","-5.12453087003621"
"1779","ENSMUSG00000111829","-3.87810051124447"
"1780","ENSMUSG00000111865","-2.10273235498911"
"1781","ENSMUSG00000111923","-4.08954097312347"
"1782","ENSMUSG00000111927","-2.16551738021243"
"1783","ENSMUSG00000111936","-2.19749232688419"
"1784","ENSMUSG00000111941","-3.12320336224388"
"1785","ENSMUSG00000111947","-2.14876728080088"
"1786","ENSMUSG00000111962","-3.67936833630014"
"1787","ENSMUSG00000111968","-2.8223970119931"
"1788","ENSMUSG00000111990","-2.23830340064535"
"1789","ENSMUSG00000111994","-2.11005120229841"
"1790","ENSMUSG00000111998","-2.11248404924057"
"1791","ENSMUSG00000112008","-2.66490075447394"
"1792","ENSMUSG00000112017","-2.37537164646117"
"1793","ENSMUSG00000112028","-2.51306663426393"
"1794","ENSMUSG00000112124","-2.103271157742"
"1795","ENSMUSG00000112129","-2.36780670598261"
"1796","ENSMUSG00000112139","-3.04936807473883"
"1797","ENSMUSG00000112143","-3.56848341684374"
"1798","ENSMUSG00000112149","-2.07946313002111"
"1799","ENSMUSG00000112165","-2.73869923362595"
"1800","ENSMUSG00000112188","-2.74477524814121"
"1801","ENSMUSG00000112267","-2.88512898850391"
"1802","ENSMUSG00000112275","-2.17290562574584"
"1803","ENSMUSG00000112289","-3.70449050595366"
"1804","ENSMUSG00000112304","-2.36958992087167"
"1805","ENSMUSG00000112331","-3.78787562255734"
"1806","ENSMUSG00000112348","-2.48117388759421"
"1807","ENSMUSG00000112366","-2.41392314825074"
"1808","ENSMUSG00000112372","-2.65376745273955"
"1809","ENSMUSG00000112428","-2.0488597610887"
"1810","ENSMUSG00000112433","-2.47826980987207"
"1811","ENSMUSG00000112437","-2.57228875660971"
"1812","ENSMUSG00000112450","-2.12700271519154"
"1813","ENSMUSG00000112466","-3.11475323975224"
"1814","ENSMUSG00000112532","-2.30094604634915"
"1815","ENSMUSG00000112539","-3.27772554074253"
"1816","ENSMUSG00000112563","-2.13753208375192"
"1817","ENSMUSG00000112567","-2.81010785391365"
"1818","ENSMUSG00000112593","-2.19124393771792"
"1819","ENSMUSG00000112599","-3.47918135998857"
"1820","ENSMUSG00000112616","-3.20144289886366"
"1821","ENSMUSG00000112641","-2.73311846619029"
"1822","ENSMUSG00000112666","-3.11485875775996"
"1823","ENSMUSG00000112713","-3.19914030698303"
"1824","ENSMUSG00000112731","-2.01952458144106"
"1825","ENSMUSG00000112734","-2.23897861826736"
"1826","ENSMUSG00000112762","-2.16382809880426"
"1827","ENSMUSG00000112764","-2.38094018025806"
"1828","ENSMUSG00000112773","-2.22579479525844"
"1829","ENSMUSG00000112813","-2.68756811067051"
"1830","ENSMUSG00000112816","-2.32425740448733"
"1831","ENSMUSG00000112837","-4.08153355480684"
"1832","ENSMUSG00000112850","-2.34176334798724"
"1833","ENSMUSG00000112855","-3.07082432987079"
"1834","ENSMUSG00000112858","-3.31465530969006"
"1835","ENSMUSG00000112889","-2.99746387579178"
"1836","ENSMUSG00000112920","-2.29417604586439"
"1837","ENSMUSG00000112942","-2.10164586998772"
"1838","ENSMUSG00000113064","-2.07297074961367"
"1839","ENSMUSG00000113159","-2.33790725485858"
"1840","ENSMUSG00000113167","-3.29973082978679"
"1841","ENSMUSG00000113175","-4.69061965688617"
"1842","ENSMUSG00000113209","-2.28684567779952"
"1843","ENSMUSG00000113210","-2.44629453470657"
"1844","ENSMUSG00000113241","-2.04853360345961"
"1845","ENSMUSG00000113326","-2.91177656802931"
"1846","ENSMUSG00000113328","-2.04618851440804"
"1847","ENSMUSG00000113354","-2.33033983060384"
"1848","ENSMUSG00000113387","-2.19544121743022"
"1849","ENSMUSG00000113441","-3.01765722972291"
"1850","ENSMUSG00000113455","-4.63077525639662"
"1851","ENSMUSG00000113489","-3.37252592815926"
"1852","ENSMUSG00000113511","-2.71752003223645"
"1853","ENSMUSG00000113517","-2.29086502608916"
"1854","ENSMUSG00000113528","-2.3478509213721"
"1855","ENSMUSG00000113533","-2.99644441879524"
"1856","ENSMUSG00000113598","-3.34959230018007"
"1857","ENSMUSG00000113603","-2.7943125916967"
"1858","ENSMUSG00000113605","-2.22676256983774"
"1859","ENSMUSG00000113611","-2.36611517628507"
"1860","ENSMUSG00000113629","-2.39505188456484"
"1861","ENSMUSG00000113630","-4.86733695721833"
"1862","ENSMUSG00000113685","-3.39871069721637"
"1863","ENSMUSG00000113687","-2.37841328759257"
"1864","ENSMUSG00000113688","-2.51344209712389"
"1865","ENSMUSG00000113773","-2.82529384319083"
"1866","ENSMUSG00000113789","-2.7875988769526"
"1867","ENSMUSG00000113811","-2.77671916743486"
"1868","ENSMUSG00000113816","-3.67427791151571"
"1869","ENSMUSG00000113817","-2.73482110406669"
"1870","ENSMUSG00000113852","-2.5501834258779"
"1871","ENSMUSG00000113864","-2.0651330690793"
"1872","ENSMUSG00000113891","-2.05918134537931"
"1873","ENSMUSG00000113892","-3.00021053252525"
"1874","ENSMUSG00000113951","-3.37252592815926"
"1875","ENSMUSG00000113971","-3.90996997445734"
"1876","ENSMUSG00000113975","-3.80164207879417"
"1877","ENSMUSG00000114035","-2.89488700747733"
"1878","ENSMUSG00000114038","-4.18433687694817"
"1879","ENSMUSG00000114060","-3.03972590084899"
"1880","ENSMUSG00000114075","-2.83231728144721"
"1881","ENSMUSG00000114148","-3.15648778112781"
"1882","ENSMUSG00000114187","-3.23081536899483"
"1883","ENSMUSG00000114190","-2.23202382536399"
"1884","ENSMUSG00000114200","-2.93902135574682"
"1885","ENSMUSG00000114203","-2.14274757084868"
"1886","ENSMUSG00000114206","-4.97722027891376"
"1887","ENSMUSG00000114230","-3.18325184697141"
"1888","ENSMUSG00000114247","-3.26689374657768"
"1889","ENSMUSG00000114253","-2.74227787114372"
"1890","ENSMUSG00000114288","-2.26662029792341"
"1891","ENSMUSG00000114362","-2.66966690140547"
"1892","ENSMUSG00000114365","-3.23385142687868"
"1893","ENSMUSG00000114389","-2.40968030751795"
"1894","ENSMUSG00000114430","-2.93796486806508"
"1895","ENSMUSG00000114431","-2.01380335004083"
"1896","ENSMUSG00000114441","-3.48433273276023"
"1897","ENSMUSG00000114452","-3.64349303350079"
"1898","ENSMUSG00000114532","-3.23967509970516"
"1899","ENSMUSG00000114562","-2.87881900474262"
"1900","ENSMUSG00000114585","-2.23343360867451"
"1901","ENSMUSG00000114591","-2.12238020160525"
"1902","ENSMUSG00000114604","-5.4183385299805"
"1903","ENSMUSG00000114613","-2.22915231083681"
"1904","ENSMUSG00000114623","-3.98220921586349"
"1905","ENSMUSG00000114653","-2.54179614787913"
"1906","ENSMUSG00000114689","-2.10215773379422"
"1907","ENSMUSG00000114691","-2.16515546139533"
"1908","ENSMUSG00000114693","-2.34932232583095"
"1909","ENSMUSG00000114707","-2.25845422354586"
"1910","ENSMUSG00000114715","-2.59124403935984"
"1911","ENSMUSG00000114723","-3.04692006679993"
"1912","ENSMUSG00000114728","-2.32409628005552"
"1913","ENSMUSG00000114734","-2.16155678594788"
"1914","ENSMUSG00000114744","-2.23041681508272"
"1915","ENSMUSG00000114751","-3.21806702345692"
"1916","ENSMUSG00000114753","-2.34600157349822"
"1917","ENSMUSG00000114774","-2.23272796429175"
"1918","ENSMUSG00000114789","-2.20193257462381"
"1919","ENSMUSG00000114800","-4.89865574044876"
"1920","ENSMUSG00000114818","-2.0435400851564"
"1921","ENSMUSG00000114853","-3.12081529277594"
"1922","ENSMUSG00000114854","-3.72031855918641"
"1923","ENSMUSG00000114859","-2.00844358022486"
"1924","ENSMUSG00000114860","-2.34376514653652"
"1925","ENSMUSG00000114888","-2.5486939674122"
"1926","ENSMUSG00000114907","-2.0429915577754"
"1927","ENSMUSG00000114923","-3.25770619470551"
"1928","ENSMUSG00000114962","-2.14224457456815"
"1929","ENSMUSG00000114989","-3.10139219707574"
"1930","ENSMUSG00000115020","-2.27809589543723"
"1931","ENSMUSG00000115022","-4.67793343756931"
"1932","ENSMUSG00000115099","-2.9076508974875"
"1933","ENSMUSG00000115147","-2.11734464175485"
"1934","ENSMUSG00000115151","-2.50391026180526"
"1935","ENSMUSG00000115153","-3.29970894170732"
"1936","ENSMUSG00000115190","-3.48926867985347"
"1937","ENSMUSG00000115200","-4.37238032832452"
"1938","ENSMUSG00000115242","-2.7735387592772"
"1939","ENSMUSG00000115248","-3.37774412889685"
"1940","ENSMUSG00000115253","-3.87182310595907"
"1941","ENSMUSG00000115278","-2.47749137020124"
"1942","ENSMUSG00000115279","-3.95278533597311"
"1943","ENSMUSG00000115316","-2.39149560703557"
"1944","ENSMUSG00000115318","-2.12800724940568"
"1945","ENSMUSG00000115329","-3.45113843482493"
"1946","ENSMUSG00000115389","-2.5637907446488"
"1947","ENSMUSG00000115406","-4.16490137586683"
"1948","ENSMUSG00000115417","-2.11545094871969"
"1949","ENSMUSG00000115458","-2.08010289641666"
"1950","ENSMUSG00000115610","-3.82738604792319"
"1951","ENSMUSG00000115643","-2.22824289183806"
"1952","ENSMUSG00000115686","-2.87500034866038"
"1953","ENSMUSG00000115718","-2.58466832664539"
"1954","ENSMUSG00000115725","-3.82255073648407"
"1955","ENSMUSG00000115729","-2.1998973973471"
"1956","ENSMUSG00000115750","-3.10585779930844"
"1957","ENSMUSG00000115756","-2.60667427490046"
"1958","ENSMUSG00000115799","-4.30595099230107"
"1959","ENSMUSG00000115837","-2.02130324200728"
"1960","ENSMUSG00000115869","-2.05264222476548"
"1961","ENSMUSG00000115888","-2.14512875515447"
"1962","ENSMUSG00000115919","-2.90068077586397"
"1963","ENSMUSG00000116066","-3.40165321795885"
"1964","ENSMUSG00000116141","-2.39303905210731"
"1965","ENSMUSG00000116160","-2.42131895017145"
"1966","ENSMUSG00000116219","-3.68334385912769"
"1967","ENSMUSG00000116250","-2.76961416226177"
"1968","ENSMUSG00000116287","-2.81905854505401"
"1969","ENSMUSG00000116308","-2.14323965356863"
"1970","ENSMUSG00000116395","-3.25960830347188"
"1971","ENSMUSG00000116461","-4.39670763947505"
"1972","ENSMUSG00000116490","-3.1839940949918"
"1973","ENSMUSG00000116551","-2.52359553154582"
"1974","ENSMUSG00000116569","-2.37455589507815"
"1975","ENSMUSG00000116601","-2.27325176365359"
"1976","ENSMUSG00000116608","-2.45872746793555"
"1977","ENSMUSG00000116617","-2.65960281522982"
"1978","ENSMUSG00000116643","-3.5977023056494"
"1979","ENSMUSG00000116644","-2.06047189125154"
"1980","ENSMUSG00000116655","-2.05344801853084"
"1981","ENSMUSG00000116716","-2.36640260751626"
"1982","ENSMUSG00000116720","-2.11705501426792"
"1983","ENSMUSG00000116740","-3.83728917751305"
"1984","ENSMUSG00000116747","-2.16098727395781"
"1985","ENSMUSG00000116766","-2.50478290789048"
"1986","ENSMUSG00000116779","-2.35825037615956"
"1987","ENSMUSG00000116810","-2.24911359959548"
"1988","ENSMUSG00000116813","-3.50816259341171"
"1989","ENSMUSG00000116840","-3.70812160480284"
"1990","ENSMUSG00000116843","-2.736349740922"
"1991","ENSMUSG00000116848","-2.28607483186757"
"1992","ENSMUSG00000116851","-2.74380983172454"
"1993","ENSMUSG00000117029","-2.532298765135"
"1994","ENSMUSG00000117038","-2.28995484669157"
"1995","ENSMUSG00000117039","-2.53518327831497"
"1996","ENSMUSG00000117048","-3.16257500163998"
"1997","ENSMUSG00000117069","-2.12842089065365"
"1998","ENSMUSG00000117084","-3.78502590618918"
"1999","ENSMUSG00000117102","-2.93457880517806"
"2000","ENSMUSG00000117113","-2.31331680025948"
"2001","ENSMUSG00000117179","-3.97448736692883"
"2002","ENSMUSG00000117226","-2.31702934297942"
"2003","ENSMUSG00000117228","-2.57087523641937"
"2004","ENSMUSG00000117380","-2.81668627840769"
"2005","ENSMUSG00000117485","-2.67614095956932"
"2006","ENSMUSG00000117494","-3.51781579651773"
"2007","ENSMUSG00000117505","-2.12152068209552"
"2008","ENSMUSG00000117518","-2.08294134923682"
"2009","ENSMUSG00000117546","-2.30072770794258"
"2010","ENSMUSG00000117563","-3.13953997005962"
"2011","ENSMUSG00000117614","-2.08818056106965"
"2012","ENSMUSG00000117653","-2.36358642252133"
"2013","ENSMUSG00000117696","-2.05847714524722"
"2014","ENSMUSG00000117713","-2.30745695700019"
"2015","ENSMUSG00000117731","-3.59840075652442"
"2016","ENSMUSG00000117779","-2.6861272183315"
"2017","ENSMUSG00000117819","-2.70861600172479"
"2018","ENSMUSG00000117859","-3.94975795076627"
"2019","ENSMUSG00000117870","-3.25725335877724"
"2020","ENSMUSG00000117879","-2.37943307016058"
"2021","ENSMUSG00000117910","-3.11771295555811"
"2022","ENSMUSG00000117952","-2.22007946775364"
"2023","ENSMUSG00000118018","-2.29432810202539"
"2024","ENSMUSG00000118073","-2.3972377153076"
"2025","ENSMUSG00000118074","-2.97490279696438"
"2026","ENSMUSG00000118076","-2.16893493029031"
"2027","ENSMUSG00000118113","-2.68080678486346"
"2028","ENSMUSG00000118155","-3.95806070905627"
"2029","ENSMUSG00000118184","-3.23096052159301"
"2030","ENSMUSG00000118196","-2.65326459491975"
"2031","ENSMUSG00000118202","-3.23164093072066"
"2032","ENSMUSG00000118229","-3.10721072846537"
"2033","ENSMUSG00000118232","-4.13565747758147"
"2034","ENSMUSG00000118233","-2.86624988403976"
"2035","ENSMUSG00000118310","-2.67098850782966"
"2036","ENSMUSG00000118317","-3.27537497268819"
"2037","ENSMUSG00000118354","-3.0376867603121"
"2038","ENSMUSG00000118366","-3.10535189780363"
"2039","ENSMUSG00000118369","-2.04845303034038"
"2040","ENSMUSG00000118398","-2.64377698966844"
"2041","ENSMUSG00000118407","-2.55746458704785"
"2042","ENSMUSG00000118506","-2.53125723767877"
"2043","ENSMUSG00000118507","-2.20456570964882"
"2044","ENSMUSG00000118555","-2.72950154365847"
"2045","ENSMUSG00000118583","-3.09056721957123"
"2046","ENSMUSG00000118613","-3.01916359905048"
"2047","ENSMUSG00000118619","-2.1649110729778"
"2048","ENSMUSG00000118635","-2.91029767631435"
